Id,Level,address,cluster,day,start-time,end-time,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration-3,type,service-duration
2975.0_1_B1,B1,BEHIND 3814 - 44 ST TO KULAWY DRIVE,,,10d 06:00:00,20d 14:45:00,,53.47167685,-113.4076796,KINISKI GARDENS,1,1,2975.0_1,neighbourhood,0.0452777778,D,0.0339583334
2985.0_1_B1,B1,E/S & C 91 ST: -BTWN 58 & 63 AVE,,17,16d 06:00:00,16d 14:45:00,,53.49343282,-113.4670906,CORONET ADDITION INDUSTRIAL,1,1,2985.0_1,roadway,0.0169444444,D,0.0127083333
2996.0_1_B1,B1,W/S 91 ST: 61 - 63 AVE,,,10d 06:00:00,20d 14:45:00,,53.49806329,-113.4674924,ROSEDALE INDUSTRIAL,1,1,2996.0_1,roadway,0.0079166667,D,0.0059375
3025.0_1_B1,B1,4616-43A AVE-CONNECTS TO 44 AVE,,,10d 06:00:00,20d 14:45:00,,53.48169349,-113.4117433,JACKSON HEIGHTS,1,1,3025.0_1,neighbourhood,0.0163888889,D,0.0122916667
3026.0_1_B1,B1,WEST SIDE 44 ST-BTWN KULAWY GATE-38 AV,,,10d 06:00:00,20d 14:45:00,,53.47320273,-113.4063568,KINISKI GARDENS,1,1,3026.0_1,neighbourhood,0.0183333333,D,0.01375
3041_0_1_B1,B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,,14d 06:00:00,14d 14:45:00,,53.48179332,-113.4036836,KINISKI GARDENS,1,1,3041_1,neighbourhood,0.0634259259,D,0.0475694444
3041_1_1_B1,B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,,14d 06:00:00,14d 14:45:00,,53.48179332,-113.4036836,KINISKI GARDENS,1,1,3041_1,neighbourhood,0.0634259259,D,0.0475694444
3041_2_1_B1,B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,,14d 06:00:00,14d 14:45:00,,53.48179332,-113.4036836,KINISKI GARDENS,1,1,3041_1,neighbourhood,0.0634259259,D,0.0475694444
3043.0_1_B1,B1,NORTH SIDE 34 AVE BTWN MILLWOODS RD W-,,,10d 06:00:00,20d 14:45:00,,53.46526212,-113.4434709,LEE RIDGE,1,1,3043.0_1,roadway,0.1361111111,D,0.1020833333
3044.0_1_B1,B1,SS 38 AVE BTWN MILLBOURNE RD E & 66 ST,,,10d 06:00:00,20d 14:45:00,,53.47414851,-113.4419587,LEE RIDGE,1,1,3044.0_1,roadway,0.0325,D,0.024375
3082.0_1_B1,B1,22 Ave: 52 St - 57 St,,,10d 06:00:00,20d 14:45:00,,53.45314184,-113.4241951,LEE RIDGE,1,1,3082.0_1,neighbourhood,0.0429166667,D,0.0321875
3115.0_1_B1,B1,SOUTH SIDE 28 AVE-BTWN 91 ST-MILLWOODS,,,10d 06:00:00,20d 14:45:00,,53.45860139,-113.4568305,MEYONOHK,1,1,3115.0_1,roadway,0.1108333333,D,0.083125
3116.0_1_B1,B1,CONNECTS MILLBOURNE RD-34 AVE-71 ST,,,10d 06:00:00,20d 14:45:00,,53.46680758,-113.4463967,LEE RIDGE,1,1,3116.0_1,neighbourhood,0.0733333333,D,0.055
3119.0_1_B1,B1,NORTH SIDE 23 AVE-BTWN 91 ST-MILLWOODS,,,10d 06:00:00,20d 14:45:00,,53.45249733,-113.4573378,MEYONOHK,1,1,3119.0_1,roadway,0.1469444444,D,0.1102083333
3120.0_1_B1,B1,42 ST-106 AVE,,,10d 06:00:00,20d 14:45:00,,53.55182718,-113.4070157,GOLD BAR,1,1,3120.0_1,neighbourhood,0.0097222222,D,0.0072916667
3122_0_1_B1,B1,E/S 91 ST BTWN 6 - 23 AVE,,,16d 06:00:00,16d 14:45:00,,53.44388492,-113.4647041,SATOO,1,1,3122_1,roadway,0.1244637346,D,0.093347801
3122_1_1_B1,B1,E/S 91 ST BTWN 6 - 23 AVE,,,16d 06:00:00,16d 14:45:00,,53.44388492,-113.4647041,SATOO,1,1,3122_1,roadway,0.1244637346,D,0.093347801
3122_2_1_B1,B1,E/S 91 ST BTWN 6 - 23 AVE,,,16d 06:00:00,16d 14:45:00,,53.44388492,-113.4647041,SATOO,1,1,3122_1,roadway,0.1244637346,D,0.093347801
3123.0_1_B1,B1,46A ST-104 AVE,,,10d 06:00:00,20d 14:45:00,,53.54648448,-113.4134813,GOLD BAR,1,1,3123.0_1,neighbourhood,0.0083333333,D,0.00625
3127.0_1_B1,B1,WEST SIDE 66 ST BTWN MILLWOODS RD S-23,,,10d 06:00:00,20d 14:45:00,,53.44975358,-113.4357751,EKOTA,1,1,3127.0_1,roadway,0.1108333333,D,0.083125
3134.0_1_B1,B1,47 ST-106A AVE,,,10d 06:00:00,20d 14:45:00,,53.55237309,-113.415435,GOLD BAR,1,1,3134.0_1,neighbourhood,0.0154166667,D,0.0115625
3163.0_1_B1,B1,S/S & C 34 AVE: 103 ST - 91 ST,,,10d 06:00:00,20d 14:45:00,,53.4660236,-113.4753085,PARSONS INDUSTRIAL,1,1,3163.0_1,roadway,0.0584722222,D,0.0438541667
3170.0_1_B1,B1,LEE RIDGE RD-CONNECTING 66 ST-SE CORNE,,,10d 06:00:00,20d 14:45:00,,53.46715504,-113.4390903,LEE RIDGE,1,1,3170.0_1,neighbourhood,0.0525,D,0.039375
3182.0_1_B1,B1,93A AVE-58 ST,,11,11d 06:00:00,11d 14:45:00,,53.52930644,-113.424802,OTTEWELL,1,1,3182.0_1,neighbourhood,0.1527777778,D,0.1145833334
3183.0_1_B1,B1,S/S & C 23 AVE: MILL WOODS RD EAST - 38 ST,,,10d 06:00:00,20d 14:45:00,,53.4546497,-113.4039146,DALY GROVE,1,1,3183.0_1,roadway,0.085,D,0.06375
3196.0_1_B1,B1,SOUTH SIDE/C 23AVE BTWN MILLWOODS RD and 66 ST,,17,16d 06:00:00,16d 14:45:00,,53.45344629,-113.4413081,MILL WOODS PARK,1,1,3196.0_1,roadway,0.0852777778,D,0.0639583334
3245.0_1_B1,B1,NORTH SIDE 38 AVE-BTWN 41-44 ST,,,10d 06:00:00,20d 14:45:00,,53.4719371,-113.4023761,KINISKI GARDENS,1,1,3245.0_1,roadway,0.0109722222,D,0.0082291667
3254.0_1_B1,B1,77 ST & 92 - 93 AVE,,,10d 06:00:00,20d 14:45:00,,53.52817987,-113.4465073,HOLYROOD,1,1,3254.0_1,neighbourhood,0.0194444444,D,0.0145833333
3276_0_1_B1,B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,,16d 06:00:00,16d 14:45:00,,53.45966866,-113.4205523,TAWA,1,1,3276_1,roadway,0.0575,D,0.043125
3276_1_1_B1,B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,,16d 06:00:00,16d 14:45:00,,53.45966866,-113.4205523,TAWA,1,1,3276_1,roadway,0.0575,D,0.043125
3276_2_1_B1,B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,,16d 06:00:00,16d 14:45:00,,53.45966866,-113.4205523,TAWA,1,1,3276_1,roadway,0.0575,D,0.043125
3287.0_1_B1,B1,East side 50st 11-13ave,,16,16d 06:00:00,16d 14:45:00,,53.44112172,-113.4182118,CRAWFORD PLAINS,1,1,3287.0_1,roadway,0.0073611111,D,0.0055208333
3294.0_1_B1,B1,SOUTH SIDE MILLWOODS RD S-66-50 ST,,,10d 06:00:00,20d 14:45:00,,53.44561129,-113.4285283,SAKAW,1,1,3294.0_1,roadway,0.1011111111,D,0.0758333333
3313.0_1_B1,B1,Summerside Dr - 88 St,,17,17d 06:00:00,17d 14:45:00,,53.42007251,-113.4639724,SUMMERSIDE,1,1,3313.0_1,neighbourhood,0.1527777778,D,0.1145833334
3333.0_1_B1,B1,75 ST-BTWN Whitemud to N OF WAGNER ROAD,,,10d 06:00:00,20d 14:45:00,,53.49120185,-113.4426339,MCINTYRE INDUSTRIAL,1,1,3333.0_1,roadway,0.0483333333,D,0.03625
3360.0_1_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,17,16d 06:00:00,16d 14:45:00,,53.5157866,-113.4302362,GIRARD INDUSTRIAL,1,1,3360.0_1,roadway,0.0623611111,D,0.0467708333
3368.0_1_B1,B1,Edwards Drive-Easton Road-6 Ave SW,,11,11d 06:00:00,11d 14:45:00,,53.4282547,-113.4648048,ELLERSLIE,1,1,3368.0_1,neighbourhood,0.1633333333,D,0.1225
3377.0_1_B1,B1,12 AVE-41 ST,,19,19d 06:00:00,19d 14:45:00,,53.44155176,-113.4052089,CRAWFORD PLAINS,1,1,3377.0_1,neighbourhood,0.1120023148,D,0.0840017361
3384.0_1_B1,B1,50 St: 70 Ave - 82 Ave,,,10d 06:00:00,20d 14:45:00,,53.5100764,-113.4183816,DAVIES INDUSTRIAL EAST,1,1,3384.0_1,roadway,0.1093055556,D,0.0819791667
3393.0_1_B1,B1,81 ST-BTWN-95-96 AVE,,,10d 06:00:00,20d 14:45:00,,53.53302012,-113.4536954,HOLYROOD,1,1,3393.0_1,neighbourhood,0.0188888889,D,0.0141666667
3395.0_1_B1,B1,83 ST - 93A AVE,,,10d 06:00:00,20d 14:45:00,,53.5290003,-113.4546917,HOLYROOD,1,1,3395.0_1,neighbourhood,0.0401388889,D,0.0301041667
3399.0_1_B1,B1,EAST SIDE 66 ST BTWN 10 AVE-MILLWOODS R,,16,16d 06:00:00,16d 14:45:00,,53.44216099,-113.4385006,SAKAW,1,1,3399.0_1,roadway,0.1301388889,D,0.0976041667
3400.0_1_B1,B1,19A AVE-57 ST/Millwoods road -56-62 ST,,14,14d 06:00:00,14d 14:45:00,,53.44818909,-113.4285355,MEYOKUMIN,1,1,3400.0_1,neighbourhood,0.1047222222,D,0.0785416667
3405.0_1_B1,B1,E/S 91 ST: 6 AVE SW - ELLERSLIE RD,,,10d 06:00:00,20d 14:45:00,,53.4259758,-113.4733898,ELLERSLIE,1,1,3405.0_1,roadway,0.0175,D,0.013125
3411.0_1_B1,B1,81 ST-93 AVE,,,10d 06:00:00,20d 14:45:00,,53.52784101,-113.4509571,HOLYROOD,1,1,3411.0_1,neighbourhood,0.0215277778,D,0.0161458334
3416.0_1_B1,B1,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,,15,15d 06:00:00,15d 14:45:00,,53.44906998,-113.4354028,MEYOKUMIN,1,1,3416.0_1,roadway,0.0952777778,D,0.0714583334
3432.0_1_B1,B1,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,,16,16d 06:00:00,16d 14:45:00,,53.48054226,-113.417776,MILL WOODS GOLF COURSE,1,1,3432.0_1,roadway,0.1388888889,D,0.1041666667
3434_0_1_B1,B1,319 - 83 St SW,,,13d 06:00:00,13d 14:45:00,,53.42943466,-113.4581559,ELLERSLIE,1,1,3434_1,neighbourhood,0.0664930556,D,0.0498697917
3434_1_1_B1,B1,319 - 83 St SW,,,13d 06:00:00,13d 14:45:00,,53.42943466,-113.4581559,ELLERSLIE,1,1,3434_1,neighbourhood,0.0664930556,D,0.0498697917
3434_2_1_B1,B1,319 - 83 St SW,,,13d 06:00:00,13d 14:45:00,,53.42943466,-113.4581559,ELLERSLIE,1,1,3434_1,neighbourhood,0.0664930556,D,0.0498697917
3434_3_1_B1,B1,319 - 83 St SW,,,13d 06:00:00,13d 14:45:00,,53.42943466,-113.4581559,ELLERSLIE,1,1,3434_1,neighbourhood,0.0664930556,D,0.0498697917
3449.0_1_B1,B1,76 AVE: 50 ST - 67 ST,,,10d 06:00:00,20d 14:45:00,,53.51232586,-113.423471,DAVIES INDUSTRIAL EAST,1,1,3449.0_1,roadway,0.0827777778,D,0.0620833334
3455.0_1_B1,B1,EAST SIDE/WS MILLWOODS RD E BTWN 34 & 3,,,10d 06:00:00,20d 14:45:00,,53.46615353,-113.407974,MINCHAU,1,1,3455.0_1,roadway,0.0608333333,D,0.045625
10151.0_1_B1,B1,OVERPASS MEDIAN 23 AVE: 103 ST - PARSONS ROAD,,,10d 06:00:00,20d 14:45:00,,53.45383076,-113.4888193,PARSONS INDUSTRIAL,1,1,10151.0_1,roadway,0.0230555556,D,0.0172916667
3472.0_1_B1,B1,WEST SIDE 66 ST BTWN 10 AVE-MILLWOODS,,16,16d 06:00:00,16d 14:45:00,,53.44073551,-113.4401323,ANTHONY HENDAY SOUTHEAST,1,1,3472.0_1,roadway,0.0194444444,D,0.0145833333
3477.0_1_B1,B1,N/S Millwoods RD S 80-66 ST,,,10d 06:00:00,20d 14:45:00,,53.44635723,-113.4386971,EKOTA,1,1,3477.0_1,roadway,0.0590277778,D,0.0442708334
3487.0_1_B1,B1,82 ST & 93A AVE,,,10d 06:00:00,20d 14:45:00,,53.52895628,-113.4519724,HOLYROOD,1,1,3487.0_1,neighbourhood,0.0091666667,D,0.006875
3492.0_1_B1,B1,N/S 23 AVE: 38 ST - 34 ST,,14,14d 06:00:00,14d 14:45:00,,53.45401563,-113.3968153,BISSET,1,1,3492.0_1,roadway,0.0266666667,D,0.02
3503_0_1_B1,B1,N/S 23 AVE: 103 ST - 91 ST,,,15d 06:00:00,15d 14:45:00,,53.45317145,-113.4780852,PARSONS INDUSTRIAL,1,1,3503_1,roadway,0.0569444444,D,0.0427083333
3503_1_1_B1,B1,N/S 23 AVE: 103 ST - 91 ST,,,15d 06:00:00,15d 14:45:00,,53.45317145,-113.4780852,PARSONS INDUSTRIAL,1,1,3503_1,roadway,0.0569444444,D,0.0427083333
3503_2_1_B1,B1,N/S 23 AVE: 103 ST - 91 ST,,,15d 06:00:00,15d 14:45:00,,53.45317145,-113.4780852,PARSONS INDUSTRIAL,1,1,3503_1,roadway,0.0569444444,D,0.0427083333
3506.0_1_B1,B1,71 ST-92A AVE,,,10d 06:00:00,20d 14:45:00,,53.52740586,-113.4362802,OTTEWELL,1,1,3506.0_1,neighbourhood,0.0416666667,D,0.03125
3517.0_1_B1,B1,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,,16,16d 06:00:00,16d 14:45:00,,53.46363994,-113.4001809,BISSET,1,1,3517.0_1,roadway,0.0402777778,D,0.0302083334
3526.0_1_B1,B1,WEST SIDE MILLWOODS RD E. BTWN SCHOO,,,10d 06:00:00,20d 14:45:00,,53.45238007,-113.4092015,POLLARD MEADOWS,1,1,3526.0_1,roadway,0.1341666667,D,0.100625
3532.0_1_B1,B1,W/S 50 ST BETWEEN 13 AVE & MILLWOODS RD S,,,10d 06:00:00,20d 14:45:00,,53.4442439,-113.4194092,SAKAW,1,1,3532.0_1,roadway,0.0456944444,D,0.0342708333
3542.0_1_B1,B1,WS 66 ST: 34 AVE - 38 AVE,,15,15d 06:00:00,15d 14:45:00,,53.46988496,-113.438231,LEE RIDGE,1,1,3542.0_1,roadway,0.1077777778,D,0.0808333334
3554.0_1_B1,B1,23 AVE: PARSONS ROAD - 91 ST,,,10d 06:00:00,20d 14:45:00,,53.45203938,-113.4729644,PARSONS INDUSTRIAL,1,1,3554.0_1,roadway,0.0922222222,D,0.0691666667
3559_0_1_B1,B1,38 ST-BTWN 38-41 AVE,,,13d 06:00:00,13d 14:45:00,,53.47481221,-113.4007496,KINISKI GARDENS,1,1,3559_1,neighbourhood,0.0637962963,D,0.0478472222
3559_1_1_B1,B1,38 ST-BTWN 38-41 AVE,,,13d 06:00:00,13d 14:45:00,,53.47481221,-113.4007496,KINISKI GARDENS,1,1,3559_1,neighbourhood,0.0637962963,D,0.0478472222
3559_2_1_B1,B1,38 ST-BTWN 38-41 AVE,,,13d 06:00:00,13d 14:45:00,,53.47481221,-113.4007496,KINISKI GARDENS,1,1,3559_1,neighbourhood,0.0637962963,D,0.0478472222
3561.0_1_B1,B1,81 ST-BTWN-96-97 AVE,,,10d 06:00:00,20d 14:45:00,,53.53510922,-113.4516118,HOLYROOD,1,1,3561.0_1,neighbourhood,0.0638888889,D,0.0479166667
3596.0_1_B1,B1,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,,17,16d 06:00:00,16d 14:45:00,,53.47761346,-113.4671558,STRATHCONA INDUSTRIAL PARK,1,1,3596.0_1,roadway,0.0659722222,D,0.0494791667
3611.0_1_B1,B1,98-101 AVE-64-67 ST,,11,11d 06:00:00,11d 14:45:00,,53.53949827,-113.4305311,TERRACE HEIGHTS,1,1,3611.0_1,neighbourhood,0.0833333333,D,0.0625
3618.0_1_B1,B1,95 AVE-90 ST,,12,12d 06:00:00,12d 14:45:00,,53.53239598,-113.4645996,STRATHEARN,1,1,3618.0_1,neighbourhood,0.0195833333,D,0.0146875
3635.0_1_B1,B1,NE CORNER OF 50 ST-40 AVE,,,10d 06:00:00,20d 14:45:00,,53.47641988,-113.4156548,JACKSON HEIGHTS,1,1,3635.0_1,neighbourhood,0.0193055556,D,0.0144791667
3636.0_1_B1,B1,BTWN 48 & 50 ST ALONG RAVINE,,,10d 06:00:00,20d 14:45:00,,53.47821016,-113.4162094,JACKSON HEIGHTS,1,1,3636.0_1,neighbourhood,0.0193055556,D,0.0144791667
3640.0_1_B1,B1,NORTH SIDE 38 AVE BTWN 50 ST-MILLWOODS,,,10d 06:00:00,20d 14:45:00,,53.46996437,-113.4130383,MINCHAU,1,1,3640.0_1,roadway,0.0208333333,D,0.015625
3646_0_1_B1,B1,58 ST & YOUVILLE DR EAST TO POLICE STATI,,,13d 06:00:00,13d 14:45:00,,53.46235135,-113.4255351,TAWA,1,1,3646_1,neighbourhood,0.0575925926,D,0.0431944445
3646_1_1_B1,B1,58 ST & YOUVILLE DR EAST TO POLICE STATI,,,13d 06:00:00,13d 14:45:00,,53.46235135,-113.4255351,TAWA,1,1,3646_1,neighbourhood,0.0575925926,D,0.0431944445
3646_2_1_B1,B1,58 ST & YOUVILLE DR EAST TO POLICE STATI,,,13d 06:00:00,13d 14:45:00,,53.46235135,-113.4255351,TAWA,1,1,3646_1,neighbourhood,0.0575925926,D,0.0431944445
3647.0_1_B1,B1,55 ST-BTWN 28 AVE-25 AVE,,18,18d 06:00:00,18d 14:45:00,,53.45759036,-113.4246402,MILL WOODS TOWN CENTRE,1,1,3647.0_1,neighbourhood,0.07375,D,0.0553125
3653.0_1_B1,B1,SOUTH SIDE 38 AVE-BTWN KAASA RD E-WW A,,,10d 06:00:00,20d 14:45:00,,53.47276949,-113.3957114,KINISKI GARDENS,1,1,3653.0_1,roadway,0.0225,D,0.016875
3661.0_1_B1,B1,W/S 44 ST: KULAWY DR N - KULAWY GATE,,,10d 06:00:00,20d 14:45:00,,53.47609582,-113.4074291,KINISKI GARDENS,1,1,3661.0_1,neighbourhood,0.0259722222,D,0.0194791667
3666.0_1_B1,B1,North of Edwards Drive SW & East of 91 St SW,,11,11d 06:00:00,11d 14:45:00,,53.43105561,-113.4669521,ELLERSLIE,1,1,3666.0_1,neighbourhood,0.0180555556,D,0.0135416667
3667.0_1_B1,B1,East of 88 St SW & South of 6 Ave SW,,14,14d 06:00:00,14d 14:45:00,,53.42618572,-113.466953,ELLERSLIE,1,1,3667.0_1,neighbourhood,0.0127777778,D,0.0095833334
3674.0_1_B1,B1,40 AVE-50 ST,,,10d 06:00:00,20d 14:45:00,,53.47511957,-113.4147414,MINCHAU,1,1,3674.0_1,neighbourhood,0.1122222222,D,0.0841666667
3687.0_1_B1,B1,NORTH SIDE 34 AVE-66-50 ST,,,10d 06:00:00,20d 14:45:00,,53.46555259,-113.4282364,HILLVIEW,1,1,3687.0_1,roadway,0.0916666667,D,0.06875
3692.0_1_B1,B1,W/S 91 ST: 51 - 61 AVE,,,10d 06:00:00,20d 14:45:00,,53.49557322,-113.4675715,CORONET INDUSTRIAL,1,1,3692.0_1,roadway,0.0418055556,D,0.0313541667
3693.0_1_B1,B1,NORTH SIDE MILLWOODS RD S BTWN 50-46 S,,,10d 06:00:00,20d 14:45:00,,53.44525572,-113.4146298,POLLARD MEADOWS,1,1,3693.0_1,roadway,0.0563888889,D,0.0422916667
3705.0_1_B1,B1,Ellerslie Road & 91 St SW,,11,11d 06:00:00,11d 14:45:00,,53.42400853,-113.4711774,SUMMERSIDE,1,1,3705.0_1,neighbourhood,0.0745833333,D,0.0559375
3706.0_1_B1,B1,S/S Ellerslie Road: Parsons Rd - 91 St,,16,16d 06:00:00,16d 14:45:00,,53.424915,-113.4765264,ELLERSLIE INDUSTRIAL,1,1,3706.0_1,roadway,0.0225,D,0.016875
3707.0_1_B1,B1,S/S Ellerslie Road: 91 St - 78 St,,16,16d 06:00:00,16d 14:45:00,,53.42474573,-113.4597029,SUMMERSIDE,1,1,3707.0_1,roadway,0.1026388889,D,0.0769791667
3710.0_1_B1,B1,75 ST N OF ELLERSLIE ROAD,,,10d 06:00:00,20d 14:45:00,,53.42628752,-113.4509929,ELLERSLIE,1,1,3710.0_1,neighbourhood,0.0127777778,D,0.0095833334
3730.0_1_B1,B1,S/S 38 AVE: KALFMAN WAY - KAASA RD EAST,,,10d 06:00:00,20d 14:45:00,,53.47264669,-113.3993134,KINISKI GARDENS,1,1,3730.0_1,roadway,0.0091666667,D,0.006875
3734.0_1_B1,B1,SOUTH SIDE 38 AVE BTWN 50 ST-MILLWOODS,,,10d 06:00:00,20d 14:45:00,,53.46972731,-113.4128861,MINCHAU,1,1,3734.0_1,roadway,0.02625,D,0.0196875
3751.0_1_B1,B1,37 ST - 25 AVE,,,10d 06:00:00,20d 14:45:00,,53.45563871,-113.396725,BISSET,1,1,3751.0_1,neighbourhood,0.0595833333,D,0.0446875
3767_0_1_B1,B1,98 AVE BETWEEN 50 ST & 57 ST,,,13d 06:00:00,13d 14:45:00,,53.537579,-113.4201912,OTTEWELL,1,1,3767_1,neighbourhood,0.0645833333,D,0.0484375
3767_1_1_B1,B1,98 AVE BETWEEN 50 ST & 57 ST,,,13d 06:00:00,13d 14:45:00,,53.537579,-113.4201912,OTTEWELL,1,1,3767_1,neighbourhood,0.0645833333,D,0.0484375
3767_2_1_B1,B1,98 AVE BETWEEN 50 ST & 57 ST,,,13d 06:00:00,13d 14:45:00,,53.537579,-113.4201912,OTTEWELL,1,1,3767_1,neighbourhood,0.0645833333,D,0.0484375
3767_3_1_B1,B1,98 AVE BETWEEN 50 ST & 57 ST,,,13d 06:00:00,13d 14:45:00,,53.537579,-113.4201912,OTTEWELL,1,1,3767_1,neighbourhood,0.0645833333,D,0.0484375
3780.0_1_B1,B1,WEST SIDE 66 ST BTWN 38 AVE-WHITEMUD D,,16,16d 06:00:00,16d 14:45:00,,53.47769273,-113.4412082,MICHAELS PARK,1,1,3780.0_1,roadway,0.1030555556,D,0.0772916667
3800.0_1_B1,B1,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,,,10d 06:00:00,20d 14:45:00,,53.41708962,-113.4669839,SUMMERSIDE,1,1,3800.0_1,neighbourhood,0.1019444444,D,0.0764583333
3820.0_1_B1,B1,38 AVE & 17 ST,,14,14d 06:00:00,14d 14:45:00,,53.47633057,-113.3704977,WILD ROSE,1,1,3820.0_1,neighbourhood,0.1513888889,D,0.1135416667
3829.0_1_B1,B1,EAST SIDE MILLWOODS RD E. BTWN 17-20 AV,,,10d 06:00:00,20d 14:45:00,,53.44864509,-113.4054258,DALY GROVE,1,1,3829.0_1,roadway,0.0386111111,D,0.0289583333
3846.0_1_B1,B1,BTWN MILLBOURNE RD E-66 ST,,11,11d 06:00:00,11d 14:45:00,,53.47997797,-113.4441735,MICHAELS PARK,1,1,3846.0_1,neighbourhood,0.1388888889,D,0.1041666667
3847.0_1_B1,B1,NORTH SIDE 38 AVE BTWN 76-66 ST,,,10d 06:00:00,20d 14:45:00,,53.47437214,-113.4429092,MICHAELS PARK,1,1,3847.0_1,roadway,0.0505555556,D,0.0379166667
3852.0_1_B1,B1,68 AVE: 93 - 97 ST,,,10d 06:00:00,20d 14:45:00,,53.50452452,-113.4780294,HAZELDEAN,1,1,3852.0_1,neighbourhood,0.0916666667,D,0.06875
3859.0_1_B1,B1,NORTH SIDE 38 AVE-BTWN-66-50 ST,,,10d 06:00:00,20d 14:45:00,,53.47277571,-113.4270251,GREENVIEW,1,1,3859.0_1,roadway,0.0581944444,D,0.0436458333
3863.0_1_B1,B1,Silver Berry Road & 28A Ave,,,10d 06:00:00,20d 14:45:00,,53.45818391,-113.3842628,SILVER BERRY,1,1,3863.0_1,neighbourhood,0.0540277778,D,0.0405208334
3883.0_1_B1,B1,E/S & C 66 ST: 28 AVE - 34 AVE,,16,16d 06:00:00,16d 14:45:00,,53.46287218,-113.4348846,TAWA,1,1,3883.0_1,roadway,0.0775,D,0.058125
3896.0_1_B1,B1,S/S 38 AVE: 44 ST - KALFMAN WAY,,,10d 06:00:00,20d 14:45:00,,53.47179703,-113.4023038,KINISKI GARDENS,1,1,3896.0_1,roadway,0.0133333333,D,0.01
3897.0_1_B1,B1,WEST OF 23 ST: 38 AVE - 37A AVE,,18,18d 06:00:00,18d 14:45:00,,53.4739436,-113.3811523,WILD ROSE,1,1,3897.0_1,neighbourhood,0.05,D,0.0375
3907.0_1_B1,B1,W/S & C 34 St: 38 Ave South to Ravine,,14,14d 06:00:00,14d 14:45:00,,53.46893081,-113.3939601,KINISKI GARDENS,1,1,3907.0_1,roadway,0.0329166667,D,0.0246875
3917.0_1_B1,B1,E/S MILLWOODS RD E: 23 AVE - 34 AVE,,,10d 06:00:00,20d 14:45:00,,53.46009893,-113.4071101,BISSET,1,1,3917.0_1,roadway,0.0976388889,D,0.0732291667
3918_0_1_B1,B1,103ST WEST TO 107st,,,14d 06:00:00,14d 14:45:00,,53.52150487,-113.5009388,STRATHCONA,1,1,3918_1,neighbourhood,0.0745486111,D,0.0559114583
3918_1_1_B1,B1,103ST WEST TO 107st,,,14d 06:00:00,14d 14:45:00,,53.52150487,-113.5009388,STRATHCONA,1,1,3918_1,neighbourhood,0.0745486111,D,0.0559114583
3918_2_1_B1,B1,103ST WEST TO 107st,,,14d 06:00:00,14d 14:45:00,,53.52150487,-113.5009388,STRATHCONA,1,1,3918_1,neighbourhood,0.0745486111,D,0.0559114583
3921.0_1_B1,B1,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,,15,15d 06:00:00,15d 14:45:00,,53.47947008,-113.4412674,MILL WOODS GOLF COURSE,1,1,3921.0_1,roadway,0.1486111111,D,0.1114583333
3922.0_1_B1,B1,61 -66 ST & GRANDMEADOW CRESENT (P.P.),,,10d 06:00:00,20d 14:45:00,,53.47631182,-113.4357536,GREENVIEW,1,1,3922.0_1,neighbourhood,0.0847222222,D,0.0635416667
3950.0_1_B1,B1,BTWN-EKOTA-ST CLEMENTS SCHS,,,10d 06:00:00,20d 14:45:00,,53.44662844,-113.4450445,EKOTA,1,1,3950.0_1,neighbourhood,0.0677777778,D,0.0508333334
3951.0_1_B1,B1,W/S 34 ST: WHITEMUD DR - 38 AVE,,17,16d 06:00:00,16d 14:45:00,,53.4802683,-113.3939614,KINISKI GARDENS,1,1,3951.0_1,roadway,0.0377777778,D,0.0283333334
3955.0_1_B1,B1,East of 28 St & South of 37A Ave,,10,11d 06:00:00,11d 14:45:00,,53.46962439,-113.3812609,WILD ROSE,1,1,3955.0_1,neighbourhood,0.0077777778,D,0.0058333334
3956.0_1_B1,B1,74 St & 104 Ave,,,10d 06:00:00,20d 14:45:00,,53.54587179,-113.4417001,TERRACE HEIGHTS,1,1,3956.0_1,neighbourhood,0.0155555556,D,0.0116666667
3957.0_1_B1,B1,E/S & C 75 St: 98 Ave - 101 Ave,,,10d 06:00:00,20d 14:45:00,,53.53913614,-113.4430194,TERRACE HEIGHTS,1,1,3957.0_1,neighbourhood,0.0376388889,D,0.0282291667
3958.0_1_B1,B1,80 ST-S OF 101 AVE,,19,19d 06:00:00,19d 14:45:00,,53.53927859,-113.4508733,FOREST HEIGHTS,1,1,3958.0_1,neighbourhood,0.0481944444,D,0.0361458333
